ID,15x1,15x2,15x3,15x4,15x5,15x6,15x7,15x8,15x9,15x10,15x11,15x12,15x13,15x14,15x15,15x16,15x17,15x18,15x19,15x20,15x21,15x22,15x23,15x24,15x25,15x26,15x27,15x28,16x1,16x2,16x3,16x4,16x5,16x6,16x7,16x8,16x9,16x10,16x11,16x12,16x13,16x14,16x15,16x16,16x17,16x18,16x19,16x20,16x21,16x22,16x23,16x24,16x25,16x26,16x27,16x28,17x1,17x2,17x3,17x4,17x5,17x6,17x7,17x8,17x9,17x10,17x11,17x12,17x13,17x14,17x15,17x16,17x17,17x18,17x19,17x20,17x21,17x22,17x23,17x24,17x25,17x26,17x27,17x28,18x1,18x2,18x3,18x4,18x5,18x6,18x7,18x8,18x9,18x10,18x11,18x12,18x13,18x14,18x15,18x16,18x17,18x18,18x19,18x20,18x21,18x22,18x23,18x24,18x25,18x26,18x27,18x28,19x1,19x2,19x3,19x4,19x5,19x6,19x7,19x8,19x9,19x10,19x11,19x12,19x13,19x14,19x15,19x16,19x17,19x18,19x19,19x20,19x21,19x22,19x23,19x24,19x25,19x26,19x27,19x28,20x1,20x2,20x3,20x4,20x5,20x6,20x7,20x8,20x9,20x10,20x11,20x12,20x13,20x14,20x15,20x16,20x17,20x18,20x19,20x20,20x21,20x22,20x23,20x24,20x25,20x26,20x27,20x28,21x1,21x2,21x3,21x4,21x5,21x6,21x7,21x8,21x9,21x10,21x11,21x12,21x13,21x14,21x15,21x16,21x17,21x18,21x19,21x20,21x21,21x22,21x23,21x24,21x25,21x26,21x27,21x28,22x1,22x2,22x3,22x4,22x5,22x6,22x7,22x8,22x9,22x10,22x11,22x12,22x13,22x14,22x15,22x16,22x17,22x18,22x19,22x20,22x21,22x22,22x23,22x24,22x25,22x26,22x27,22x28,23x1,23x2,23x3,23x4,23x5,23x6,23x7,23x8,23x9,23x10,23x11,23x12,23x13,23x14,23x15,23x16,23x17,23x18,23x19,23x20,23x21,23x22,23x23,23x24,23x25,23x26,23x27,23x28,24x1,24x2,24x3,24x4,24x5,24x6,24x7,24x8,24x9,24x10,24x11,24x12,24x13,24x14,24x15,24x16,24x17,24x18,24x19,24x20,24x21,24x22,24x23,24x24,24x25,24x26,24x27,24x28,25x1,25x2,25x3,25x4,25x5,25x6,25x7,25x8,25x9,25x10,25x11,25x12,25x13,25x14,25x15,25x16,25x17,25x18,25x19,25x20,25x21,25x22,25x23,25x24,25x25,25x26,25x27,25x28,26x1,26x2,26x3,26x4,26x5,26x6,26x7,26x8,26x9,26x10,26x11,26x12,26x13,26x14,26x15,26x16,26x17,26x18,26x19,26x20,26x21,26x22,26x23,26x24,26x25,26x26,26x27,26x28,27x1,27x2,27x3,27x4,27x5,27x6,27x7,27x8,27x9,27x10,27x11,27x12,27x13,27x14,27x15,27x16,27x17,27x18,27x19,27x20,27x21,27x22,27x23,27x24,27x25,27x26,27x27,27x28,28x1,28x2,28x3,28x4,28x5,28x6,28x7,28x8,28x9,28x10,28x11,28x12,28x13,28x14,28x15,28x16,28x17,28x18,28x19,28x20,28x21,28x22,28x23,28x24,28x25,28x26,28x27,28x28,prediction_label
57,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,14,2,82,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,186,138,41,41,41,41,41,40,4,2,57,238,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,30,2,2,2,2,2,2,1,2,2,2,43,153,234,255,255,255,255,255,255,255,255,255,255,255,255,255,132,2,16,84,189,175,24,2,1,2,2,2,2,2,68,235,255,255,255,255,255,255,255,255,255,255,255,255,49,2,69,255,248,200,35,2,0,97,175,175,70,12,30,226,255,255,255,255,255,255,255,255,255,255,255,255,170,6,26,94,80,2,2,2,13,244,255,255,255,186,177,255,255,255,255,255,255,255,255,255,255,255,255,255,255,48,2,2,2,2,3,86,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,217,135,37,2,16,141,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
58,255,255,255,255,255,255,255,255,255,255,255,173,10,1,1,83,249,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,165,8,26,26,1,51,223,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,248,43,9,208,223,57,1,39,223,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,105,1,105,255,255,249,96,1,38,224,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,59,21,234,255,255,255,249,68,1,60,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,59,35,255,255,255,255,255,250,46,1,140,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,110,14,174,255,255,255,255,255,225,14,29,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,203,42,19,137,242,255,255,255,191,9,22,246,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,174,17,1,8,80,92,46,5,1,126,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,212,154,85,41,1,1,49,183,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
59,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,88,1,1,21,230,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,166,9,1,1,164,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,99,1,1,19,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,20,1,1,129,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,88,1,1,59,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,207,10,1,1,182,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,246,48,1,1,94,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,132,1,1,17,189,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,189,3,1,1,154,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,248,91,1,1,34,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,1,1,1,156,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,125,1,1,15,223,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,220,32,1,106,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
60,255,255,255,255,255,255,255,255,255,255,125,2,2,12,193,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,182,2,2,43,155,97,98,172,242,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,182,2,2,2,2,1,2,2,147,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,182,2,2,2,31,59,2,2,39,237,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,203,15,2,2,215,252,84,2,2,148,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,49,2,2,203,255,208,2,2,62,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,96,2,2,19,36,34,2,2,62,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,86,2,2,1,2,2,2,62,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,191,123,117,2,77,123,212,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
61,255,255,255,255,255,255,255,255,154,2,3,3,215,179,12,3,3,2,3,3,3,42,255,255,255,255,255,255,255,255,255,255,255,255,255,255,141,0,2,149,192,1,8,155,255,255,229,32,2,29,255,255,255,255,255,255,255,255,255,255,255,255,255,255,67,2,3,199,142,8,152,255,255,255,242,46,3,55,255,255,255,255,255,255,255,255,255,255,255,255,255,188,9,2,22,218,179,155,255,255,255,255,160,3,3,179,255,255,255,255,255,255,255,255,255,255,255,255,255,208,15,2,34,230,255,255,255,255,255,179,12,3,104,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,41,0,2,186,255,251,226,189,114,1,2,61,242,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,142,2,3,31,86,76,3,3,3,2,15,212,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,77,3,3,3,2,3,3,41,99,212,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,152,78,3,14,116,152,240,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
62,255,255,255,255,255,234,82,2,1,2,1,2,1,2,1,2,1,2,1,2,1,205,255,255,255,255,255,255,255,255,255,255,234,52,2,3,2,3,2,3,2,3,2,3,2,3,2,3,22,225,255,255,255,255,255,255,255,255,255,255,103,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,41,245,255,255,255,255,255,255,255,255,255,255,22,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,43,173,255,255,255,255,255,255,255,255,255,21,2,1,2,1,2,1,2,1,2,1,83,153,72,21,2,1,2,21,204,255,255,255,255,255,255,255,255,143,3,2,3,2,3,2,3,22,104,205,245,255,255,225,124,83,3,2,23,255,255,255,255,255,255,255,255,255,132,21,2,0,42,72,194,255,255,255,255,255,255,255,255,255,173,52,133,255,255,255,255,255,255,255,255,255,255,225,205,205,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
63,255,255,255,255,255,255,255,255,255,255,255,190,26,2,2,18,135,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,26,2,2,2,2,240,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,132,2,10,27,2,2,163,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,243,23,2,131,156,2,2,22,229,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,226,2,2,169,249,5,2,2,183,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,135,2,39,255,255,48,2,11,205,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,135,2,161,255,246,5,2,177,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,135,2,144,255,156,2,2,240,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,135,2,106,244,108,3,84,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,158,2,2,2,24,133,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,245,106,20,106,206,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
64,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,68,2,2,126,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,212,16,2,77,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,96,2,2,171,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,171,0,1,35,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,67,1,2,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,239,41,1,21,222,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,105,2,1,133,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,244,32,2,14,226,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,156,2,2,150,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,38,2,100,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,152,3,2,190,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,68,2,151,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,236,2,114,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
65,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,113,1,59,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,164,2,5,181,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,23,1,58,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,145,6,4,181,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,226,26,1,57,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,125,1,1,183,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,218,29,1,64,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,77,1,0,232,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,63,1,63,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,213,1,1,181,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,119,1,62,246,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,141,1,78,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,232,64,160,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
66,255,255,255,255,191,0,0,0,127,127,127,0,0,0,0,0,0,0,0,0,0,0,127,255,255,255,255,255,255,255,255,255,127,0,0,127,255,255,255,255,255,127,0,0,0,0,0,0,0,0,127,255,255,255,255,255,255,255,255,255,64,0,0,191,255,255,255,255,255,255,255,0,0,0,0,0,0,0,191,255,255,255,255,255,255,255,255,255,0,0,0,191,0,127,127,64,64,0,0,0,0,0,0,0,0,0,127,191,255,255,255,255,255,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,127,127,191,255,255,255,255,255,255,255,255,255,255,255,64,0,0,0,0,0,0,0,0,0,64,127,191,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,191,127,127,127,127,127,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
67,255,255,255,255,255,255,237,71,1,1,1,1,1,1,1,1,44,175,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,245,144,95,95,183,101,95,95,24,1,30,248,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,117,1,1,129,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,51,214,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,218,58,1,131,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,233,114,1,16,184,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,237,207,66,1,3,112,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,113,63,95,63,63,24,1,1,24,145,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,236,20,1,1,1,1,1,53,137,242,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
68,255,255,255,255,255,255,255,253,162,43,17,112,229,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,100,2,45,232,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,81,3,41,230,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,137,6,43,230,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,136,7,43,230,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,215,190,255,255,255,255,60,2,42,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,110,130,255,255,255,255,227,105,2,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,144,28,196,255,255,255,255,177,5,3,172,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,80,11,49,107,147,169,118,4,1,146,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,215,99,29,2,2,2,2,2,1,43,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,238,138,111,17,2,54,110,182,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,245,244,249,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
69,255,255,255,255,255,255,255,255,255,255,153,2,3,2,3,133,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,41,2,1,2,132,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,173,2,3,2,3,12,174,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,92,11,133,21,2,1,42,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,234,32,52,255,204,23,2,3,214,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,103,2,153,255,255,214,21,2,153,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,184,3,32,215,255,255,184,3,72,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,203,2,0,2,163,204,82,2,72,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,204,3,2,3,2,3,2,3,194,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,234,93,0,2,0,2,11,133,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,235,205,124,83,43,215,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
70,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,149,2,139,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,79,2,192,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,201,9,19,218,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,191,2,43,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,156,3,44,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,86,3,53,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,65,3,175,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,145,3,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,22,2,169,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,155,8,50,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,216,8,4,169,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,212,3,24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,29,112,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0
71,255,255,255,255,255,255,255,255,255,255,255,255,86,2,2,2,187,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,246,52,2,2,2,39,236,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,162,1,2,112,27,1,73,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,70,1,107,255,187,1,1,184,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,233,8,1,140,255,255,135,2,67,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,231,2,1,140,255,255,185,2,25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,240,27,1,140,255,255,210,10,25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,70,0,35,242,255,236,18,25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,171,1,2,63,117,51,2,25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,52,2,2,2,1,15,147,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,236,136,61,95,119,224,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1
